course_id,course_number,professor,total_students,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,A_count,B_count,C_count,D_count,F_count,avg_gpa
SPAN 202,202,"Serfozo, Eva",32,0,11,2,1,7,2,3,4,2,0,0,0,0,13,10,9,0,0,3.106
SPAN 202,202,"Sotelo, Elizabeth Jazmin",129,13,38,35,4,14,7,5,6,4,0,0,0,3,86,25,15,0,3,3.395
SPAN 202,202,"Tejada-Lopez, Macarena",118,2,11,17,8,29,16,8,12,9,1,2,3,0,30,53,29,6,0,2.836
SPAN 202,202,"Torres, Pablo Serrano",19,1,3,2,0,3,1,4,3,0,0,1,0,1,6,4,7,1,1,2.7
SPAN 202,202,"Tweede, Cornesha Montricia",127,2,34,30,24,9,11,6,1,5,1,0,1,3,66,44,12,2,3,3.285
SPAN 202,202,"Valadez Marquez, Salma V",19,3,4,2,1,2,0,2,2,1,0,1,0,1,9,3,5,1,1,2.947
SPAN 202,202,"Velasco, Javier Osvaldo",141,9,32,28,14,19,14,5,9,9,2,0,0,0,69,47,23,2,0,3.234
SPAN 202,202,"Vidal Collados, Yossa Lucia",165,34,66,22,11,19,7,1,4,1,0,0,0,0,122,37,6,0,0,3.67
SPAN 202,202,"Whalen, Nathan John",246,5,42,52,16,40,35,11,26,16,0,2,0,1,99,91,53,2,1,3.066
SPAN 202,202,"Zabala, Gloria",361,12,63,83,35,75,36,16,22,10,2,3,0,4,158,146,48,5,4,3.181
SPAN 203,203,"Acero Ayuda, Alejandro",22,10,5,2,1,0,1,1,0,0,0,2,0,0,17,2,1,2,0,3.532
SPAN 203,203,"Aldana Rogers, Maria Licia",436,25,112,111,47,75,36,10,12,7,0,0,1,0,248,158,29,1,0,3.43
SPAN 203,203,"Arias Anrango, Rafael",316,11,122,82,28,39,13,2,10,2,2,1,0,4,215,80,14,3,4,3.517
SPAN 203,203,"Arroyo, Roberto Edgardo",12,0,3,2,0,5,1,1,0,0,0,0,0,0,5,6,1,0,0,3.283
SPAN 203,203,"Avalos, Olga Mirtha",37,0,10,6,4,9,5,2,0,1,0,0,0,0,16,18,3,0,0,3.303
SPAN 203,203,"Baudoin Teran, Maria de los Angeles",90,8,32,15,2,14,4,3,2,6,0,1,1,2,55,20,11,2,2,3.308
SPAN 203,203,"Berrocal, Carolina Stefania",18,2,2,2,0,8,2,2,0,0,0,0,0,0,6,10,2,0,0,3.189
SPAN 203,203,"Boyero Agudo, Lara Pilar",18,0,1,5,3,2,1,1,2,2,0,0,1,0,6,6,5,1,0,2.861
SPAN 203,203,"Carp, Sabina",20,0,8,7,1,4,0,0,0,0,0,0,0,0,15,5,0,0,0,3.66
SPAN 203,203,"Chirinos Delgado, Grecia Bellatrix",19,1,5,4,1,1,1,2,0,1,0,0,0,3,10,3,3,0,3,2.847
SPAN 203,203,"Clementi, Jordan Christopher",44,9,7,13,5,8,0,0,0,0,0,0,0,2,29,13,0,0,2,3.468
SPAN 203,203,"Consolini, Carla Herminia",25,0,5,5,3,10,1,0,0,1,0,0,0,0,10,14,1,0,0,3.312
SPAN 203,203,"Contreras, Jeffrey Edward",226,2,90,37,15,49,13,2,12,4,0,1,0,1,129,77,18,1,1,3.42
SPAN 203,203,"Costales, Amy Jean",70,19,24,10,6,6,3,2,0,0,0,0,0,0,53,15,2,0,0,3.707
SPAN 203,203,"Darwin Lopez, Lillian Lea",112,8,34,24,13,17,4,2,7,3,0,0,0,0,66,34,12,0,0,3.439
SPAN 203,203,"Del Barco, Valeria",15,0,1,3,4,6,0,1,0,0,0,0,0,0,4,10,1,0,0,3.24
SPAN 203,203,"Devereaux, Juanita Marie",243,20,126,36,13,32,5,7,3,1,0,0,0,0,182,50,11,0,0,3.677
SPAN 203,203,"Diaz Romero Paz, Maria Vania Viveca",42,0,16,7,12,5,0,0,1,0,0,0,0,1,23,17,1,0,1,3.488
SPAN 203,203,"Gallardo Garcia, Yuruhary Andrei Andreina",26,3,7,8,4,1,0,2,1,0,0,0,0,0,18,5,3,0,0,3.554
SPAN 203,203,"Gallo, Erin Louise",12,1,2,1,2,2,1,0,0,1,0,0,1,1,4,5,1,1,1,2.783
SPAN 203,203,"Garrido Perez, Sandra",25,2,3,6,1,5,5,1,0,2,0,0,0,0,11,11,3,0,0,3.188
SPAN 203,203,"Hara, Viana Anette",39,5,10,7,6,7,2,0,0,0,0,0,0,2,22,15,0,0,2,3.387
SPAN 203,203,"Henriquez, Paulo Andres",202,12,52,58,20,32,16,0,8,4,0,0,0,0,122,68,12,0,0,3.458
SPAN 203,203,"Howarth, Kelley Leigh",52,4,13,16,6,4,4,1,1,3,0,0,0,0,33,14,5,0,0,3.446
SPAN 203,203,"Jaramillo, Jon Dell",259,57,89,58,19,12,9,4,4,3,0,0,0,4,204,40,11,0,4,3.644
SPAN 203,203,"Kepple, Claire Sheley",26,2,6,6,3,6,3,0,0,0,0,0,0,0,14,12,0,0,0,3.469
SPAN 203,203,"Lara, Maria Monica",183,3,50,39,25,37,14,5,8,1,0,0,0,1,92,76,14,0,1,3.37
SPAN 203,203,"Macedo Janto, Gloria Lizette",22,1,1,1,3,4,3,1,2,0,0,1,0,5,3,10,3,1,5,2.227
SPAN 203,203,"Marin, Sergio Alejandro",22,4,5,6,0,4,1,2,0,0,0,0,0,0,15,5,2,0,0,3.523
SPAN 203,203,"Miranda, Lauren Angela",21,0,4,5,4,1,5,1,1,0,0,0,0,0,9,10,2,0,0,3.262
SPAN 203,203,"Moore, Bryan Jerome",62,2,32,8,9,7,1,0,3,0,0,0,0,0,42,17,3,0,0,3.629
SPAN 203,203,"Murcia, Rosario",189,26,59,45,13,24,12,3,4,2,0,1,0,0,130,49,9,1,0,3.561
SPAN 203,203,"O'Ryan, Alexandr Joseph",26,0,1,11,4,5,4,0,1,0,0,0,0,0,12,13,1,0,0,3.296
SPAN 203,203,"Ochoa, Valeria Alejandra",15,0,5,2,0,5,0,2,1,0,0,0,0,0,7,5,3,0,0,3.267
SPAN 203,203,"Paiva Mediavilla, Maria de los Angeles",60,0,13,12,5,15,8,2,4,0,0,0,0,1,25,28,6,0,1,3.202
SPAN 203,203,"Penalosa Montero, Marina",170,26,42,34,14,16,15,11,4,6,0,0,0,2,102,45,21,0,2,3.388
SPAN 203,203,"Perez Ibanez, Doralba Linda",43,1,5,12,5,16,1,1,2,0,0,0,0,0,18,22,3,0,0,3.3
SPAN 203,203,"Plescia, Mariko Mae",46,6,16,15,1,4,2,1,1,0,0,0,0,0,37,7,2,0,0,3.663
SPAN 203,203,"Quarles, Heather Joyce",37,0,3,12,3,10,4,1,4,0,0,0,0,0,15,17,5,0,0,3.173
SPAN 203,203,"Ramirez, Jesus",25,2,3,7,3,6,3,0,0,0,0,0,1,0,12,12,0,1,0,3.304
SPAN 203,203,"Rius, Antonio Rafael",21,0,6,7,1,1,4,1,1,0,0,0,0,0,13,6,2,0,0,3.395
SPAN 203,203,"Rothgery, Andrew Wyeth",202,18,81,44,17,27,9,1,4,0,0,0,0,1,143,53,5,0,1,3.616
SPAN 203,203,"Serfozo, Eva",14,1,2,4,2,1,3,1,0,0,0,0,0,0,7,6,1,0,0,3.343
SPAN 203,203,"Sotelo, Elizabeth Jazmin",90,17,31,23,3,6,4,3,1,1,0,0,0,1,71,13,5,0,1,3.627
SPAN 203,203,"Tejada-Lopez, Macarena",34,2,3,6,1,9,10,1,1,1,0,0,0,0,11,20,3,0,0,3.103
SPAN 203,203,"Tweede, Cornesha Montricia",88,3,20,23,16,8,8,1,2,5,2,0,0,0,46,32,8,2,0,3.328
SPAN 203,203,"Valadez Marquez, Salma V",19,6,2,2,4,0,2,1,0,0,0,0,0,2,10,6,1,0,2,3.174
SPAN 203,203,"Velasco, Javier Osvaldo",113,9,31,18,10,20,9,2,5,5,0,0,0,4,58,39,12,0,4,3.248
SPAN 203,203,"Vidal Collados, Yossa Lucia",183,33,58,43,16,17,7,4,3,1,0,0,0,1,134,40,8,0,1,3.621
SPAN 203,203,"Whalen, Nathan John",305,6,80,71,23,44,28,15,22,11,0,2,0,3,157,95,48,2,3,3.244
SPAN 203,203,"Zabala, Gloria",127,6,30,21,23,26,10,0,6,2,0,1,0,2,57,59,8,1,2,3.299
SPAN 203,203,"Zunterstein, Alex Staniek",36,1,7,9,5,11,0,0,2,1,0,0,0,0,17,16,3,0,0,3.347
SPAN 203,203,"deGonzalez, Laurie Barrett",65,8,27,19,4,4,2,0,1,0,0,0,0,0,54,10,1,0,0,3.737
SPAN 218,218,"Acero Ayuda, Alejandro",11,4,3,2,0,0,0,0,1,0,0,0,0,1,9,0,1,0,1,3.4
SPAN 218,218,"Costales, Amy Jean",204,63,54,30,18,10,12,5,5,2,0,0,2,3,147,40,12,2,3,3.564
SPAN 218,218,"Darwin Lopez, Lillian Lea",29,2,10,2,3,7,1,1,2,0,0,1,0,0,14,11,3,1,0,3.321
SPAN 218,218,"Howarth, Kelley Leigh",167,11,41,33,23,28,7,6,9,5,0,0,0,4,85,58,20,0,4,3.289
SPAN 218,218,"Macedo Janto, Gloria Lizette",11,1,1,3,2,0,1,0,1,0,0,1,0,1,5,3,1,1,1,2.855
SPAN 218,218,"Quarles, Heather Joyce",168,3,42,39,21,30,11,9,6,4,1,1,1,0,84,62,19,3,0,3.308
SPAN 218,218,"Valadez Marquez, Salma V",14,1,5,0,2,2,0,0,0,0,0,0,0,4,6,4,0,0,4,2.614
SPAN 218,218,"Zunterstein, Alex Staniek",26,0,8,9,2,5,1,0,0,0,0,1,0,0,17,8,0,1,0,3.485
SPAN 228,228,"Acero Ayuda, Alejandro",31,13,6,2,1,3,0,0,0,1,0,4,0,1,21,4,1,4,1,3.271
SPAN 228,228,"Arias Anrango, Rafael",29,0,11,7,3,6,1,0,0,1,0,0,0,0,18,10,1,0,0,3.524
SPAN 228,228,"Costales, Amy Jean",72,12,29,11,10,5,2,2,0,0,0,0,1,0,52,17,2,1,0,3.658
SPAN 228,228,"Darwin Lopez, Lillian Lea",9,1,2,1,0,4,1,0,0,0,0,0,0,0,4,5,0,0,0,3.378
SPAN 228,228,"Holguin, Claudia",24,6,7,3,0,5,0,2,1,0,0,0,0,0,16,5,3,0,0,3.529
SPAN 228,228,"Howarth, Kelley Leigh",166,16,41,40,22,19,11,5,6,3,0,0,0,3,97,52,14,0,3,3.397
SPAN 228,228,"Macedo Janto, Gloria Lizette",24,1,2,8,0,1,2,2,2,2,1,1,0,2,11,3,6,2,2,2.679
SPAN 228,228,"Quarles, Heather Joyce",120,15,30,18,12,17,10,4,7,2,0,2,1,2,63,39,13,3,2,3.279
SPAN 228,228,"Zunterstein, Alex Staniek",46,0,22,16,4,2,0,0,0,0,0,0,0,2,38,6,0,0,2,3.617
SPAN 238,238,"Davis, Robert",43,0,3,11,7,3,4,4,3,3,1,0,1,3,14,14,10,2,3,2.742
SPAN 248,248,"Holguin, Claudia",17,11,4,0,2,0,0,0,0,0,0,0,0,0,15,2,0,0,0,3.918
SPAN 299,299,"Gladhart, Amalia",29,1,8,6,2,2,3,1,2,3,0,0,0,1,15,7,6,0,1,3.114
SPAN 299,299,"Lara, Maria Monica",16,0,7,7,0,2,0,0,0,0,0,0,0,0,14,2,0,0,0,3.744
SPAN 301,301,"Arias Anrango, Rafael",35,0,19,6,6,2,1,0,1,0,0,0,0,0,25,9,1,0,0,3.677
SPAN 301,301,"Arroyo, Roberto Edgardo",41,2,23,5,3,4,1,2,0,1,0,0,0,0,30,8,3,0,0,3.644
SPAN 301,301,"Avalos, Olga Mirtha",130,19,27,19,13,20,11,4,8,5,0,1,0,3,65,44,17,1,3,3.243
SPAN 301,301,"Contreras, Jeffrey Edward",203,10,115,27,7,26,2,1,6,3,0,1,1,4,152,35,10,2,4,3.584
SPAN 301,301,"Costales, Amy Jean",183,62,67,21,8,11,1,3,0,3,1,1,0,5,150,20,6,2,5,3.662
SPAN 301,301,"Darwin Lopez, Lillian Lea",114,13,33,27,11,18,4,2,2,0,0,0,2,2,73,33,4,2,2,3.465
SPAN 301,301,"Devereaux, Juanita Marie",140,8,62,21,13,20,5,2,5,1,0,2,0,1,91,38,8,2,1,3.517
SPAN 301,301,"Ellister, Paula May",19,0,5,3,1,5,3,1,1,0,0,0,0,0,8,9,2,0,0,3.253
SPAN 301,301,"Howarth, Kelley Leigh",18,3,8,1,2,4,0,0,0,0,0,0,0,0,12,6,0,0,0,3.683
SPAN 301,301,"Lara, Maria Monica",248,1,57,83,42,44,11,3,2,1,0,1,0,3,141,97,6,1,3,3.44
SPAN 301,301,"Moore, Bryan Jerome",90,11,58,8,6,7,0,0,0,0,0,0,0,0,77,13,0,0,0,3.849
SPAN 301,301,"Quarles, Heather Joyce",256,19,86,70,25,29,16,4,3,1,0,0,0,3,175,70,8,0,3,3.549
SPAN 301,301,"Rothgery, Andrew Wyeth",20,4,9,4,1,2,0,0,0,0,0,0,0,0,17,3,0,0,0,3.805
SPAN 301,301,"Sepulveda, Jesus Antonio",24,4,11,6,0,0,2,1,0,0,0,0,0,0,21,2,1,0,0,3.746
SPAN 301,301,"Whalen, Nathan John",153,3,31,29,12,31,18,6,9,13,0,1,0,0,63,61,28,1,0,3.133
SPAN 301,301,"Zabala, Gloria",17,2,6,5,3,0,0,0,1,0,0,0,0,0,13,3,1,0,0,3.671
SPAN 303,303,"Avalos, Olga Mirtha",34,4,4,4,4,11,4,1,1,1,0,0,0,0,12,19,3,0,0,3.229
SPAN 303,303,"Contreras, Jeffrey Edward",20,2,9,3,2,2,1,0,1,0,0,0,0,0,14,5,1,0,0,3.62
SPAN 303,303,"Darwin Lopez, Lillian Lea",80,15,35,9,6,12,0,3,0,0,0,0,0,0,59,18,3,0,0,3.7
SPAN 303,303,"Devereaux, Juanita Marie",423,24,188,67,45,58,17,8,11,3,1,0,0,1,279,120,22,1,1,3.572
SPAN 303,303,"Ellister, Paula May",53,1,18,11,6,12,2,0,2,1,0,0,0,0,30,20,3,0,0,3.464
SPAN 303,303,"Henriquez, Paulo Andres",106,0,30,40,11,14,4,4,1,0,0,2,0,0,70,29,5,2,0,3.493
SPAN 303,303,"Howarth, Kelley Leigh",56,5,9,20,6,4,6,3,1,2,0,0,0,0,34,16,6,0,0,3.398
SPAN 303,303,"Lara, Maria Monica",132,2,36,39,19,22,7,1,3,1,0,0,0,2,77,48,5,0,2,3.439
SPAN 303,303,"Quarles, Heather Joyce",199,10,71,50,25,30,9,2,2,0,0,0,0,0,131,64,4,0,0,3.59
SPAN 303,303,"Rothgery, Andrew Wyeth",52,3,14,23,10,0,1,0,1,0,0,0,0,0,40,11,1,0,0,3.669
SPAN 303,303,"Sepulveda, Jesus Antonio",109,16,47,27,7,5,1,3,1,0,0,1,0,1,90,13,4,1,1,3.694
SPAN 303,303,"Whalen, Nathan John",108,0,26,21,13,18,12,9,3,3,1,0,0,2,47,43,15,1,2,3.186
SPAN 303,303,"Zabala, Gloria",129,5,34,31,12,28,9,1,3,3,0,2,0,1,70,49,7,2,1,3.364
SPAN 303,303,"Zunterstein, Alex Staniek",38,0,15,11,9,3,0,0,0,0,0,0,0,0,26,12,0,0,0,3.668
SPAN 305,305,"Aldana Rogers, Maria Licia",24,1,12,9,1,0,1,0,0,0,0,0,0,0,22,2,0,0,0,3.804
SPAN 305,305,"Arias Anrango, Rafael",602,30,231,140,42,58,41,6,25,7,0,8,1,13,401,141,38,9,13,3.438
SPAN 305,305,"Avalos, Olga Mirtha",104,17,15,17,18,14,7,7,2,6,0,0,0,1,49,39,15,0,1,3.284
SPAN 305,305,"Contreras, Jeffrey Edward",40,2,27,3,3,2,2,0,0,1,0,0,0,0,32,7,1,0,0,3.752
SPAN 305,305,"Darwin Lopez, Lillian Lea",36,8,10,4,1,11,1,0,1,0,0,0,0,0,22,13,1,0,0,3.55
SPAN 305,305,"Devereaux, Juanita Marie",325,30,145,40,38,39,12,6,7,4,0,3,0,1,215,89,17,3,1,3.57
SPAN 305,305,"Howarth, Kelley Leigh",69,3,18,14,8,11,4,4,4,1,0,0,0,2,35,23,9,0,2,3.259
SPAN 305,305,"Lara, Maria Monica",137,1,43,41,25,17,4,1,2,1,0,0,1,1,85,46,4,1,1,3.509
SPAN 305,305,"Rothgery, Andrew Wyeth",87,1,38,23,11,11,2,0,0,0,0,0,0,1,62,24,0,0,1,3.63
SPAN 305,305,"Sepulveda, Jesus Antonio",106,12,21,32,11,15,7,3,4,0,0,0,0,1,65,33,7,0,1,3.448
SPAN 305,305,"Whalen, Nathan John",53,0,11,13,3,7,10,1,3,3,0,0,1,1,24,20,7,1,1,3.096
SPAN 305,305,"Zabala, Gloria",52,0,7,12,4,11,10,2,2,3,0,1,0,0,19,25,7,1,0,3.083
SPAN 307,307,"Arias Anrango, Rafael",40,0,10,13,5,9,1,0,2,0,0,0,0,0,23,15,2,0,0,3.457
SPAN 307,307,"Henriquez, Paulo Andres",47,4,24,15,1,3,0,0,0,0,0,0,0,0,43,4,0,0,0,3.826
SPAN 307,307,"Howarth, Kelley Leigh",139,35,45,23,15,9,10,2,0,0,0,0,0,0,103,34,2,0,0,3.692
SPAN 307,307,"Moore, Bryan Jerome",112,10,61,21,9,6,1,0,2,2,0,0,0,0,92,16,4,0,0,3.746
SPAN 307,307,"Sedano, Nagore",22,0,8,8,2,1,1,1,0,0,0,0,0,1,16,4,1,0,1,3.464
SPAN 307,307,"Tejada-Lopez, Macarena",13,6,7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4.0
SPAN 308,308,"Arias Anrango, Rafael",213,4,82,66,11,21,8,4,5,3,1,4,0,4,152,40,12,5,4,3.468
SPAN 308,308,"Chirinos Delgado, Grecia Bellatrix",58,4,12,17,8,5,6,1,1,2,0,0,0,2,33,19,4,0,2,3.314
SPAN 308,308,"Contreras, Jeffrey Edward",100,8,47,20,5,10,2,2,2,1,0,0,0,3,75,17,5,0,3,3.562
SPAN 308,308,"Costales, Amy Jean",627,216,195,67,40,34,23,12,16,6,2,1,1,14,478,97,34,4,14,3.608
SPAN 308,308,"Darwin Lopez, Lillian Lea",192,21,67,30,17,27,6,10,8,1,1,0,1,3,118,50,19,2,3,3.432
SPAN 308,308,"Howarth, Kelley Leigh",395,42,96,87,52,58,25,7,11,11,0,0,1,5,225,135,29,1,5,3.404
SPAN 308,308,"Macedo Janto, Gloria Lizette",21,3,4,6,2,1,3,0,1,0,0,1,0,0,13,6,1,1,0,3.376
SPAN 308,308,"Quarles, Heather Joyce",361,25,103,85,42,62,24,5,4,4,1,2,0,4,213,128,13,3,4,3.45
SPAN 308,308,"Rothgery, Andrew Wyeth",166,29,87,24,7,13,2,0,2,0,0,0,0,2,140,22,2,0,2,3.761
SPAN 308,308,"Whalen, Nathan John",68,5,14,14,5,10,5,5,5,4,0,0,0,1,33,20,14,0,1,3.178
SPAN 308,308,"Zunterstein, Alex Staniek",17,0,5,8,2,2,0,0,0,0,0,0,0,0,13,4,0,0,0,3.659
SPAN 311,311,"Contreras, Jeffrey Edward",45,0,26,7,7,3,1,0,0,0,0,0,0,1,33,11,0,0,1,3.66
SPAN 311,311,"Ellister, Paula May",30,1,9,3,3,5,3,2,3,0,0,0,0,1,13,11,5,0,1,3.157
SPAN 311,311,"Jaramillo, Jon Dell",35,23,9,0,0,1,0,0,1,0,0,0,0,1,32,1,1,0,1,3.8
SPAN 311,311,"Rothgery, Andrew Wyeth",128,31,57,22,4,7,0,1,1,0,0,0,0,5,110,11,2,0,5,3.687
SPAN 311,311,"Sepulveda, Jesus Antonio",125,4,28,30,24,9,8,5,12,3,1,0,1,0,62,41,20,2,0,3.275
SPAN 311,311,"Zunterstein, Alex Staniek",76,0,36,24,6,6,2,0,0,0,0,1,0,1,60,14,0,1,1,3.645
SPAN 312,312,"Arias Anrango, Rafael",30,1,12,6,4,3,0,1,1,1,0,0,0,1,19,7,3,0,1,3.413
SPAN 312,312,"Boyero Agudo, Lara Pilar",15,2,4,2,3,2,0,2,0,0,0,0,0,0,8,5,2,0,0,3.46
SPAN 312,312,"Chirinos Delgado, Grecia Bellatrix",26,1,5,2,5,6,4,0,1,0,0,1,0,1,8,15,1,1,1,3.065
SPAN 312,312,"Contreras, Jeffrey Edward",23,2,9,7,1,2,1,0,1,0,0,0,0,0,18,4,1,0,0,3.648
SPAN 312,312,"Costales, Amy Jean",99,27,37,18,6,3,1,3,2,0,0,0,0,2,82,10,5,0,2,3.687
SPAN 312,312,"Darwin Lopez, Lillian Lea",51,6,20,3,4,11,3,1,1,1,0,0,0,1,29,18,3,0,1,3.439
SPAN 312,312,"Ellister, Paula May",15,0,7,3,0,2,2,0,1,0,0,0,0,0,10,4,1,0,0,3.5
SPAN 312,312,"Rothgery, Andrew Wyeth",100,17,40,21,11,4,1,1,2,0,0,0,0,3,78,16,3,0,3,3.63
SPAN 312,312,"Zunterstein, Alex Staniek",379,6,148,123,42,24,5,8,6,0,0,2,0,15,277,71,14,2,15,3.503
SPAN 320,320,"Murcia, Rosario",136,6,31,41,20,18,9,2,3,4,0,0,0,2,78,47,9,0,2,3.393
SPAN 320,320,"Quarles, Heather Joyce",153,14,58,38,13,17,5,3,1,2,1,0,0,1,110,35,6,1,1,3.592
SPAN 320,320,"Rothgery, Andrew Wyeth",296,25,102,61,44,30,12,4,10,2,0,0,0,6,188,86,16,0,6,3.493
SPAN 320,320,"Zabala, Gloria",319,5,51,54,45,81,37,11,19,15,0,1,0,0,110,163,45,1,0,3.15
SPAN 320,320,"Zunterstein, Alex Staniek",341,39,117,89,38,41,4,4,2,0,0,1,0,6,245,83,6,1,6,3.597
SPAN 322,322,"Boyero Agudo, Lara Pilar",100,4,21,21,10,10,12,10,2,7,1,0,1,1,46,32,19,2,1,3.14
SPAN 322,322,"Consolini, Carla Herminia",20,7,5,3,0,2,1,0,0,1,0,1,0,0,15,3,1,1,0,3.525
SPAN 322,322,"Davis, Robert",19,0,3,2,0,2,6,2,2,2,0,0,0,0,5,8,6,0,0,2.821
SPAN 322,322,"Grammon, Devin",331,32,86,68,51,33,25,12,7,9,0,0,0,8,186,109,28,0,8,3.369
SPAN 322,322,"Hernandez, Luz Maria Ramirez Ede",59,10,12,7,6,14,7,2,0,1,0,0,0,0,29,27,3,0,0,3.405
SPAN 322,322,"Holguin, Claudia",71,12,25,13,1,9,5,3,0,1,1,1,0,0,50,15,4,2,0,3.532
SPAN 322,322,"Loza, Sergio",117,3,60,29,5,4,6,1,4,2,1,0,0,2,92,15,7,1,2,3.581
SPAN 322,322,"Ochoa, Valeria Alejandra",16,0,6,3,0,3,1,2,0,1,0,0,0,0,9,4,3,0,0,3.319
SPAN 322,322,"Otero, Manuel Alejandro",106,7,24,21,10,13,12,8,5,5,0,0,0,1,52,35,18,0,1,3.236
SPAN 324,324,"Davis, Robert",205,2,79,42,29,32,6,5,4,4,1,0,0,1,123,67,13,1,1,3.487
SPAN 324,324,"Grammon, Devin",20,1,4,6,3,2,1,0,1,1,1,0,0,0,11,6,2,1,0,3.29
SPAN 324,324,"Hernandez, Luz Maria Ramirez Ede",68,11,24,10,6,9,5,1,0,0,1,0,0,1,45,20,1,1,1,3.543
SPAN 324,324,"Loza, Sergio",325,11,143,83,30,19,17,2,3,8,1,0,0,8,237,66,13,1,8,3.54
SPAN 341,341,"Del Barco, Valeria",19,1,3,5,0,3,3,3,1,0,0,0,0,0,9,6,4,0,0,3.184
SPAN 341,341,"Gonzalo, Inaki",54,5,18,10,10,5,1,2,1,0,0,0,0,2,33,16,3,0,2,3.45
SPAN 341,341,"Powell, Amanda",80,7,18,16,9,20,3,2,3,1,1,0,0,0,41,32,6,1,0,3.383
SPAN 341,341,"Rius, Antonio Rafael",64,0,9,31,19,3,2,0,0,0,0,0,0,0,40,24,0,0,0,3.559
SPAN 341,341,"Wacks, David Asa",16,1,8,3,1,2,1,0,0,0,0,0,0,0,12,4,0,0,0,3.694
SPAN 342,342,"Arroyo, Roberto Edgardo",53,0,12,23,13,1,3,1,0,0,0,0,0,0,35,17,1,0,0,3.574
SPAN 342,342,"Del Barco, Valeria",21,1,3,5,5,3,2,2,0,0,0,0,0,0,9,10,2,0,0,3.333
SPAN 342,342,"Garcia-Pabon, Leonardo",104,7,20,17,18,13,10,7,4,5,0,2,0,1,44,41,16,2,1,3.182
SPAN 342,342,"Sepulveda, Jesus Antonio",352,45,131,85,28,27,19,5,3,2,0,1,0,6,261,74,10,1,6,3.594
SPAN 343,343,"Bottaro, Mayra Gisela",134,5,30,37,19,25,5,3,2,5,0,1,1,1,72,49,10,2,1,3.352
SPAN 343,343,"Enjuto Rangel, Cecilia",171,7,43,52,19,24,15,6,2,0,0,0,0,3,102,58,8,0,3,3.423
SPAN 343,343,"Gonzalo, Inaki",19,0,4,6,2,7,0,0,0,0,0,0,0,0,10,9,0,0,0,3.463
SPAN 343,343,"Henriquez, Paulo Andres",183,2,87,58,10,16,6,0,1,0,1,0,1,1,147,32,1,2,1,3.671
SPAN 343,343,"Millar, Lanie M",17,0,7,2,2,3,0,0,1,0,0,0,0,2,9,5,1,0,2,3.118
SPAN 343,343,"Perez Ibanez, Doralba Linda",16,0,2,3,2,7,0,2,0,0,0,0,0,0,5,9,2,0,0,3.206
SPAN 343,343,"Sedano, Nagore",21,0,5,6,5,2,2,0,1,0,0,0,0,0,11,9,1,0,0,3.433
SPAN 343,343,"Serfozo, Eva",56,1,17,11,7,9,7,3,1,0,0,0,0,0,29,23,4,0,0,3.404
SPAN 343,343,"Velasco, Javier Osvaldo",15,2,4,1,3,2,0,1,0,0,0,0,0,2,7,5,1,0,2,3.06
SPAN 344,344,"Arroyo, Roberto Edgardo",18,1,3,6,1,2,3,0,2,0,0,0,0,0,10,6,2,0,0,3.311
SPAN 344,344,"Baudoin Teran, Maria de los Angeles",13,5,4,3,1,0,0,0,0,0,0,0,0,0,12,1,0,0,0,3.877
SPAN 344,344,"Gallo, Erin Louise",57,1,13,8,8,6,9,6,1,3,0,0,0,2,22,23,10,0,2,3.074
SPAN 344,344,"Garcia-Caro, Pedro",76,15,18,33,5,2,0,0,0,0,0,0,0,3,66,7,0,0,3,3.639
SPAN 344,344,"Henriquez, Paulo Andres",125,1,23,34,17,30,8,2,3,3,0,1,0,3,58,55,8,1,3,3.25
SPAN 344,344,"Herrmann, Gina Ann",112,6,33,34,17,15,4,0,0,0,1,0,0,2,73,36,0,1,2,3.527
SPAN 344,344,"Millar, Lanie M",128,3,32,28,18,27,7,2,7,0,1,1,0,2,63,52,9,2,2,3.311
SPAN 344,344,"Penalosa Montero, Marina",62,18,21,5,1,7,4,3,2,0,0,0,0,1,44,12,5,0,1,3.556
SPAN 344,344,"Perez Ibanez, Doralba Linda",45,3,8,12,13,6,0,0,1,1,0,0,0,1,23,19,2,0,1,3.4
SPAN 344,344,"Plescia, Mariko Mae",20,2,7,4,1,3,2,0,1,0,0,0,0,0,13,6,1,0,0,3.525
SPAN 344,344,"Sepulveda, Jesus Antonio",111,16,43,24,8,8,8,3,0,1,0,0,0,0,83,24,4,0,0,3.652
SPAN 344,344,"Sotelo, Elizabeth Jazmin",21,7,10,2,0,1,0,0,1,0,0,0,0,0,19,1,1,0,0,3.829
SPAN 344,344,"Taylor, Analisa",54,6,22,13,5,5,2,1,0,0,0,0,0,0,41,12,1,0,0,3.691
SPAN 344,344,"Tejada-Lopez, Macarena",76,6,13,14,15,10,9,3,3,1,0,0,0,2,33,34,7,0,2,3.239
SPAN 344,344,"Velasco, Javier Osvaldo",37,3,7,11,3,3,2,3,2,1,1,1,0,0,21,8,6,2,0,3.241
SPAN 344,344,"Vidal Collados, Yossa Lucia",16,7,6,1,0,0,1,0,0,0,0,0,0,1,14,1,0,0,1,3.65
SPAN 348,348,"Boyero Agudo, Lara Pilar",44,10,15,12,2,0,2,1,0,0,0,1,0,1,37,4,1,1,1,3.63
